[0.0016 0.0016 0.001  0.0016 0.001  0.0016 0.001  0.001  0.0016 0.001 ],[0.1013 0.1013 0.1013 0.1013 0.1019 0.1008 0.1013 0.1013 0.1013 0.1008],[0.1995 0.2006 0.2006 0.2006 0.2006 0.2006 0.2001 0.2006 0.2006 0.2006],[0.2978 0.2983 0.2983 0.2983 0.2978 0.2978 0.2983 0.2983 0.2983 0.2983],[0.397  0.3965 0.397  0.397  0.3965 0.3965 0.397  0.3965 0.397  0.3965],[0.4973 0.4973 0.4978 0.4978 0.4968 0.4968 0.4968 0.4973 0.4973 0.4968],[0.5981 0.5976 0.5981 0.5981 0.5981 0.5981 0.5976 0.5976 0.5981 0.5981],[0.6974 0.6974 0.6968 0.6968 0.6968 0.6968 0.6974 0.6979 0.6968 0.6974],[0.7982 0.7971 0.7977 0.7982 0.7977 0.7982 0.7982 0.7971 0.7971 0.7982],[0.8974 0.8974 0.8974 0.898  0.8974 0.8974 0.8974 0.8974 0.8974 0.8974],[0.9972 0.9972 0.9967 0.9967 0.9967 0.9962 0.9967 0.9967 0.9967 0.9967],[1.0959 1.0959 1.0959 1.0959 1.0959 1.0959 1.0959 1.0959 1.0954 1.0959],[1.1978 1.1973 1.1978 1.1973 1.1973 1.1973 1.1973 1.1978 1.1973 1.1973],[1.296  1.2965 1.2965 1.296  1.296  1.296  1.2965 1.296  1.2965 1.2965],[1.3906 1.3911 1.3916 1.3906 1.3911 1.3911 1.3906 1.3911 1.3906 1.3916],[1.4924 1.4924 1.4924 1.4924 1.4924 1.4919 1.4919 1.4919 1.4919 1.4919],[1.5917 1.5911 1.5917 1.5911 1.5911 1.5917 1.5911 1.5917 1.5911 1.5911],[1.6909 1.6909 1.6904 1.6909 1.6909 1.6909 1.6914 1.6909 1.6904 1.6909],[1.7881 1.7881 1.7886 1.7886 1.7881 1.7881 1.7886 1.7886 1.7886 1.7881],[1.8863 1.8863 1.8863 1.8863 1.8863 1.8863 1.8868 1.8863 1.8863 1.8858],[1.9881 1.9887 1.9887 1.9887 1.9881 1.9887 1.9881 1.9887 1.9887 1.9887],[2.0827 2.0827 2.0827 2.0827 2.0827 2.0827 2.0827 2.0832 2.0827 2.0832],[2.1767 2.1767 2.1762 2.1762 2.1767 2.1772 2.1767 2.1767 2.1767 2.1767],[2.2707 2.2707 2.2707 2.2702 2.2707 2.2702 2.2702 2.2702 2.2702 2.2697],[2.2775 2.2775 2.2775 2.2781 2.2781 2.2775 2.2781 2.2781 2.2781 2.2781],[2.2781 2.2786 2.2781 2.2775 2.2781 2.277  2.2775 2.2775 2.2775 2.2781],[2.2781 2.2781 2.2781 2.2781 2.2786 2.2775 2.2781 2.2781 2.2786 2.2781],[2.2775 2.2775 2.2775 2.2786 2.2775 2.2786 2.2786 2.2781 2.2781 2.2775],[2.2781 2.2781 2.2775 2.2781 2.2781 2.2781 2.2781 2.2775 2.2781 2.2781],[2.2775 2.2775 2.277  2.2781 2.2775 2.2775 2.2781 2.277  2.2775 2.277 ]
|[-0.00087 -0.00108 -0.00108 -0.00098 -0.00108 -0.00098 -0.00108 -0.00108
 -0.00103 -0.00108]|,|[-0.00113 -0.00098 -0.00108 -0.00118 -0.00098 -0.00134 -0.00108 -0.00098
 -0.00098 -0.00113]|,|[-0.00113 -0.00098 -0.00093 -0.00103 -0.00103 -0.00093 -0.00108 -0.00103
 -0.00103 -0.00103]|,|[-0.00087 -0.00098 -0.00098 -0.00098 -0.00108 -0.00108 -0.00098 -0.00103
 -0.00103 -0.00098]|,|[-0.00113 -0.00108 -0.00093 -0.00098 -0.00093 -0.00098 -0.00108 -0.00098
 -0.00098 -0.00103]|,|[-0.00093 -0.00093 -0.00098 -0.00108 -0.00087 -0.00108 -0.00093 -0.00103
 -0.00103 -0.00103]|,|[-0.00098 -0.00108 -0.00098 -0.00098 -0.00108 -0.00098 -0.00098 -0.00093
 -0.00098 -0.00103]|,|[-0.00093 -0.00108 -0.00108 -0.00093 -0.00103 -0.00103 -0.00093 -0.00098
 -0.00103 -0.00103]|,|[-0.00118 -0.00108 -0.00108 -0.00108 -0.00108 -0.00108 -0.00087 -0.00108
 -0.00113 -0.00103]|,|[-0.00108 -0.00108 -0.00108 -0.00103 -0.00103 -0.00098 -0.00108 -0.00103
 -0.00087 -0.00118]|,|[-0.00103 -0.00093 -0.00093 -0.00093 -0.00098 -0.00103 -0.00093 -0.00093
 -0.00093 -0.00087]|,|[-0.00087 -0.00087 -0.00098 -0.00087 -0.00082 -0.00087 -0.00082 -0.00093
 -0.00093 -0.00093]|,|[-0.00082 -0.00082 -0.00082 -0.00077 -0.00077 -0.00067 -0.00082 -0.00082
 -0.00067 -0.00087]|,|[-0.00057 -0.00062 -0.00051 -0.00067 -0.00057 -0.00046 -0.00057 -0.00051
 -0.00057 -0.00062]|,|[-0.00041 -0.00031 -0.00015 -0.00026 -0.00031 -0.00021 -0.00036 -0.00026
 -0.00026 -0.00026]|,|[0.00036 0.00026 0.00015 0.00021 0.00015 0.00026 0.00031 0.00031 0.00026
 0.00021]|,|[0.00087 0.00087 0.00087 0.00098 0.00098 0.00093 0.00093 0.00093 0.00087
 0.00093]|,|[0.00206 0.00201 0.00185 0.00206 0.00196 0.00196 0.00206 0.0019  0.0019
 0.00201]|,|[0.00345 0.0034  0.00345 0.0034  0.00345 0.0034  0.00345 0.0036  0.00335
 0.0035 ]|,|[0.00546 0.00551 0.00525 0.0054  0.0054  0.00546 0.00535 0.00535 0.0054
 0.00535]|,|[0.00818 0.00834 0.00818 0.00808 0.00818 0.00823 0.00808 0.00818 0.00823
 0.00813]|,|[0.01168 0.01158 0.01158 0.01168 0.01179 0.01173 0.01163 0.01179 0.01168
 0.01173]|,|[0.01601 0.01616 0.01611 0.01616 0.01616 0.01616 0.01616 0.01616 0.01611
 0.01606]|,|[0.02192 0.02182 0.02187 0.02187 0.02182 0.02182 0.02177 0.02203 0.02182
 0.02182]|,|[0.02244 0.02239 0.02244 0.02244 0.02249 0.02244 0.02244 0.02249 0.02249
 0.02244]|,|[0.02254 0.02239 0.02244 0.02249 0.02249 0.02244 0.02234 0.02249 0.02254
